passage_id,farm_source,n_images,bcs_classes,primary_bcs,sample_files,assigned_split
GS_1187,GS_Gansu,8,{'3.25': 8},3.25,GS_1187_1.jpg;GS_1187_2.jpg;GS_1187_3.jpg,train
GS_1188,GS_Gansu,8,{'3.5': 8},3.5,GS_1188_1.jpg;GS_1188_2.jpg;GS_1188_3.jpg,train
GS_1189,GS_Gansu,8,{'3.5': 8},3.5,GS_1189_1.jpg;GS_1189_2.jpg;GS_1189_3.jpg,val
GS_119,GS_Gansu,15,{'3.75': 15},3.75,GS_119_1.jpg;GS_119_10.jpg;GS_119_11.jpg,test
GS_1190,GS_Gansu,8,{'3.25': 8},3.25,GS_1190_1.jpg;GS_1190_2.jpg;GS_1190_3.jpg,train
GS_1191,GS_Gansu,8,{'3.25': 8},3.25,GS_1191_1.jpg;GS_1191_2.jpg;GS_1191_3.jpg,train
GS_1192,GS_Gansu,8,{'3.25': 8},3.25,GS_1192_1.jpg;GS_1192_2.jpg;GS_1192_3.jpg,test
GS_1193,GS_Gansu,8,{'3.25': 8},3.25,GS_1193_1.jpg;GS_1193_2.jpg;GS_1193_3.jpg,train
GS_1194,GS_Gansu,8,{'3.5': 8},3.5,GS_1194_1.jpg;GS_1194_2.jpg;GS_1194_3.jpg,train
GS_1195,GS_Gansu,8,{'3.25': 8},3.25,GS_1195_1.jpg;GS_1195_2.jpg;GS_1195_3.jpg,train
GS_1196,GS_Gansu,6,{'3.5': 6},3.5,GS_1196_1.jpg;GS_1196_2.jpg;GS_1196_3.jpg,train
GS_1197,GS_Gansu,13,{'3.5': 13},3.5,GS_1197_1.jpg;GS_1197_10.jpg;GS_1197_11.jpg,train
GS_1198,GS_Gansu,8,{'3.25': 8},3.25,GS_1198_1.jpg;GS_1198_2.jpg;GS_1198_3.jpg,train
GS_1199,GS_Gansu,8,{'3.5': 8},3.5,GS_1199_1.jpg;GS_1199_2.jpg;GS_1199_3.jpg,train
GS_12,GS_Gansu,6,{'4.0': 6},4.0,GS_12_1.jpg;GS_12_2.jpg;GS_12_3.jpg,test
GS_120,GS_Gansu,8,{'4.0': 8},4.0,GS_120_1.jpg;GS_120_2.jpg;GS_120_3.jpg,train
GS_1200,GS_Gansu,10,{'3.5': 10},3.5,GS_1200_1.jpg;GS_1200_10.jpg;GS_1200_2.jpg,val
GS_1201,GS_Gansu,7,{'3.25': 7},3.25,GS_1201_1.jpg;GS_1201_2.jpg;GS_1201_3.jpg,train
GS_1202,GS_Gansu,9,{'3.5': 9},3.5,GS_1202_1.jpg;GS_1202_2.jpg;GS_1202_3.jpg,test
GS_1203,GS_Gansu,7,{'3.5': 7},3.5,GS_1203_1.jpg;GS_1203_2.jpg;GS_1203_3.jpg,train
GS_1204,GS_Gansu,15,{'3.25': 15},3.25,GS_1204_1.jpg;GS_1204_10.jpg;GS_1204_11.jpg,train
GS_1205,GS_Gansu,17,{'3.25': 17},3.25,GS_1205_1.jpg;GS_1205_10.jpg;GS_1205_11.jpg,train
GS_1206,GS_Gansu,8,{'3.25': 8},3.25,GS_1206_1.jpg;GS_1206_2.jpg;GS_1206_3.jpg,val
GS_1207,GS_Gansu,8,{'3.25': 8},3.25,GS_1207_1.jpg;GS_1207_2.jpg;GS_1207_3.jpg,test
GS_1208,GS_Gansu,7,{'3.25': 7},3.25,GS_1208_1.jpg;GS_1208_2.jpg;GS_1208_3.jpg,train
GS_1209,GS_Gansu,9,{'3.25': 9},3.25,GS_1209_1.jpg;GS_1209_2.jpg;GS_1209_3.jpg,val
GS_121,GS_Gansu,8,{'3.75': 8},3.75,GS_121_1.jpg;GS_121_2.jpg;GS_121_3.jpg,train
GS_1210,GS_Gansu,4,{'3.25': 4},3.25,GS_1210_1.jpg;GS_1210_2.jpg;GS_1210_3.jpg,train
GS_1211,GS_Gansu,6,"{'3.25': 4, '3.5': 2}",3.25,GS_1211_3.jpg;GS_1211_4.jpg;GS_1211_5.jpg,train
GS_1212,GS_Gansu,9,{'4.0': 9},4.0,GS_1212_1.jpg;GS_1212_2.jpg;GS_1212_3.jpg,test
GS_1213,GS_Gansu,11,{'3.5': 11},3.5,GS_1213_1.jpg;GS_1213_10.jpg;GS_1213_11.jpg,train
GS_1214,GS_Gansu,9,{'4.0': 9},4.0,GS_1214_1.jpg;GS_1214_2.jpg;GS_1214_3.jpg,val
GS_1215,GS_Gansu,11,{'3.5': 11},3.5,GS_1215_1.jpg;GS_1215_10.jpg;GS_1215_11.jpg,test
GS_1216,GS_Gansu,9,{'3.75': 9},3.75,GS_1216_1.jpg;GS_1216_2.jpg;GS_1216_3.jpg,train
GS_1217,GS_Gansu,7,{'3.5': 7},3.5,GS_1217_1.jpg;GS_1217_2.jpg;GS_1217_3.jpg,train
GS_1218,GS_Gansu,8,{'3.25': 8},3.25,GS_1218_1.jpg;GS_1218_2.jpg;GS_1218_3.jpg,train
GS_1219,GS_Gansu,8,{'4.0': 8},4.0,GS_1219_1.jpg;GS_1219_2.jpg;GS_1219_3.jpg,train
GS_122,GS_Gansu,10,{'3.75': 10},3.75,GS_122_1.jpg;GS_122_10.jpg;GS_122_2.jpg,train
GS_1220,GS_Gansu,8,{'3.25': 8},3.25,GS_1220_1.jpg;GS_1220_2.jpg;GS_1220_3.jpg,train
GS_1221,GS_Gansu,11,{'3.25': 11},3.25,GS_1221_1.jpg;GS_1221_10.jpg;GS_1221_11.jpg,val
GS_1222,GS_Gansu,6,{'3.5': 6},3.5,GS_1222_1.jpg;GS_1222_2.jpg;GS_1222_3.jpg,train
GS_1223,GS_Gansu,8,{'3.5': 8},3.5,GS_1223_1.jpg;GS_1223_2.jpg;GS_1223_3.jpg,train
GS_1224,GS_Gansu,8,{'3.25': 8},3.25,GS_1224_1.jpg;GS_1224_2.jpg;GS_1224_3.jpg,test
GS_1225,GS_Gansu,10,{'3.5': 10},3.5,GS_1225_1.jpg;GS_1225_10.jpg;GS_1225_2.jpg,train
GS_1226,GS_Gansu,8,{'3.25': 8},3.25,GS_1226_1.jpg;GS_1226_2.jpg;GS_1226_3.jpg,train
GS_1227,GS_Gansu,7,{'3.25': 7},3.25,GS_1227_1.jpg;GS_1227_2.jpg;GS_1227_3.jpg,test
GS_1228,GS_Gansu,9,{'3.25': 9},3.25,GS_1228_1.jpg;GS_1228_2.jpg;GS_1228_3.jpg,train
GS_1229,GS_Gansu,8,{'3.25': 8},3.25,GS_1229_1.jpg;GS_1229_2.jpg;GS_1229_3.jpg,val
GS_123,GS_Gansu,8,{'3.75': 8},3.75,GS_123_1.jpg;GS_123_2.jpg;GS_123_3.jpg,train
GS_1230,GS_Gansu,10,{'3.75': 10},3.75,GS_1230_1.jpg;GS_1230_10.jpg;GS_1230_2.jpg,test
GS_1231,GS_Gansu,8,{'3.5': 8},3.5,GS_1231_1.jpg;GS_1231_2.jpg;GS_1231_3.jpg,val
GS_1232,GS_Gansu,8,{'4.0': 8},4.0,GS_1232_1.jpg;GS_1232_2.jpg;GS_1232_3.jpg,train
GS_1233,GS_Gansu,9,{'3.25': 9},3.25,GS_1233_1.jpg;GS_1233_2.jpg;GS_1233_3.jpg,train
GS_1234,GS_Gansu,8,{'3.25': 8},3.25,GS_1234_1.jpg;GS_1234_2.jpg;GS_1234_3.jpg,train
GS_1235,GS_Gansu,12,{'3.25': 12},3.25,GS_1235_1.jpg;GS_1235_10.jpg;GS_1235_11.jpg,train
GS_1236,GS_Gansu,8,{'3.5': 8},3.5,GS_1236_1.jpg;GS_1236_2.jpg;GS_1236_3.jpg,train
GS_1237,GS_Gansu,8,{'3.5': 8},3.5,GS_1237_1.jpg;GS_1237_2.jpg;GS_1237_3.jpg,train
GS_1238,GS_Gansu,7,{'3.25': 7},3.25,GS_1238_1.jpg;GS_1238_2.jpg;GS_1238_3.jpg,val
GS_1239,GS_Gansu,8,{'3.25': 8},3.25,GS_1239_1.jpg;GS_1239_2.jpg;GS_1239_3.jpg,train
GS_124,GS_Gansu,8,{'3.75': 8},3.75,GS_124_1.jpg;GS_124_2.jpg;GS_124_3.jpg,val
GS_1240,GS_Gansu,7,{'4.0': 7},4.0,GS_1240_1.jpg;GS_1240_2.jpg;GS_1240_3.jpg,train
GS_1241,GS_Gansu,11,{'4.0': 11},4.0,GS_1241_1.jpg;GS_1241_10.jpg;GS_1241_11.jpg,train
GS_1242,GS_Gansu,8,{'3.75': 8},3.75,GS_1242_1.jpg;GS_1242_2.jpg;GS_1242_3.jpg,test
GS_1243,GS_Gansu,5,{'4.0': 5},4.0,GS_1243_1.jpg;GS_1243_2.jpg;GS_1243_3.jpg,train
GS_1244,GS_Gansu,14,{'4.0': 14},4.0,GS_1244_1.jpg;GS_1244_10.jpg;GS_1244_11.jpg,train
GS_1245,GS_Gansu,8,{'3.5': 8},3.5,GS_1245_1.jpg;GS_1245_2.jpg;GS_1245_3.jpg,val
GS_1246,GS_Gansu,7,{'3.5': 7},3.5,GS_1246_1.jpg;GS_1246_2.jpg;GS_1246_3.jpg,val
GS_1247,GS_Gansu,11,{'3.5': 11},3.5,GS_1247_1.jpg;GS_1247_10.jpg;GS_1247_11.jpg,train
GS_1248,GS_Gansu,3,{'4.0': 3},4.0,GS_1248_1.jpg;GS_1248_2.jpg;GS_1248_3.jpg,val
GS_1249,GS_Gansu,14,{'3.75': 14},3.75,GS_1249_1.jpg;GS_1249_10.jpg;GS_1249_11.jpg,train
GS_125,GS_Gansu,6,{'4.0': 6},4.0,GS_125_1.jpg;GS_125_2.jpg;GS_125_3.jpg,train
GS_1250,GS_Gansu,7,"{'4.0': 1, '4.25': 6}",4.25,GS_1250_1.jpg;GS_1250_2.jpg;GS_1250_3.jpg,train
GS_1251,GS_Gansu,12,{'3.75': 12},3.75,GS_1251_1.jpg;GS_1251_10.jpg;GS_1251_11.jpg,train
GS_1252,GS_Gansu,2,{'3.75': 2},3.75,GS_1252_1.jpg;GS_1252_2.jpg,train
GS_1253,GS_Gansu,11,{'3.5': 11},3.5,GS_1253_1.jpg;GS_1253_10.jpg;GS_1253_11.jpg,val
GS_1254,GS_Gansu,6,{'4.0': 6},4.0,GS_1254_1.jpg;GS_1254_2.jpg;GS_1254_3.jpg,val
GS_1255,GS_Gansu,8,{'4.0': 8},4.0,GS_1255_1.jpg;GS_1255_2.jpg;GS_1255_3.jpg,test
GS_1256,GS_Gansu,5,{'3.75': 5},3.75,GS_1256_1.jpg;GS_1256_2.jpg;GS_1256_3.jpg,train
GS_1257,GS_Gansu,9,{'3.75': 9},3.75,GS_1257_1.jpg;GS_1257_2.jpg;GS_1257_3.jpg,train
GS_1258,GS_Gansu,2,{'3.25': 2},3.25,GS_1258_1.jpg;GS_1258_2.jpg,train
GS_1259,GS_Gansu,3,{'3.75': 3},3.75,GS_1259_1.jpg;GS_1259_2.jpg;GS_1259_3.jpg,train
GS_126,GS_Gansu,12,{'4.0': 12},4.0,GS_126_1.jpg;GS_126_10.jpg;GS_126_11.jpg,train
GS_1260,GS_Gansu,12,{'4.0': 12},4.0,GS_1260_1.jpg;GS_1260_10.jpg;GS_1260_11.jpg,train
GS_1261,GS_Gansu,11,{'4.25': 11},4.25,GS_1261_1.jpg;GS_1261_10.jpg;GS_1261_11.jpg,train
GS_1262,GS_Gansu,6,{'3.75': 6},3.75,GS_1262_1.jpg;GS_1262_2.jpg;GS_1262_3.jpg,train
GS_1263,GS_Gansu,12,"{'3.25': 6, '3.5': 6}",3.25,GS_1263_2.jpg;GS_1263_3.jpg;GS_1263_4.jpg,train
GS_1264,GS_Gansu,11,{'3.75': 11},3.75,GS_1264_1.jpg;GS_1264_10.jpg;GS_1264_11.jpg,val
GS_1265,GS_Gansu,12,{'3.75': 12},3.75,GS_1265_1.jpg;GS_1265_10.jpg;GS_1265_11.jpg,test
GS_1266,GS_Gansu,3,{'4.0': 3},4.0,GS_1266_1.jpg;GS_1266_2.jpg;GS_1266_3.jpg,train
GS_1267,GS_Gansu,3,{'4.0': 3},4.0,GS_1267_1.jpg;GS_1267_2.jpg;GS_1267_3.jpg,test
GS_1268,GS_Gansu,8,{'3.5': 8},3.5,GS_1268_1.jpg;GS_1268_2.jpg;GS_1268_3.jpg,test
GS_1269,GS_Gansu,10,{'3.75': 10},3.75,GS_1269_1.jpg;GS_1269_10.jpg;GS_1269_2.jpg,train
GS_127,GS_Gansu,6,{'4.0': 6},4.0,GS_127_1.jpg;GS_127_2.jpg;GS_127_3.jpg,train
GS_1270,GS_Gansu,7,{'4.0': 7},4.0,GS_1270_1.jpg;GS_1270_2.jpg;GS_1270_3.jpg,train
GS_1271,GS_Gansu,13,{'3.75': 13},3.75,GS_1271_1.jpg;GS_1271_10.jpg;GS_1271_11.jpg,test
GS_1272,GS_Gansu,8,{'3.75': 8},3.75,GS_1272_1.jpg;GS_1272_2.jpg;GS_1272_3.jpg,test
GS_1273,GS_Gansu,10,{'3.75': 10},3.75,GS_1273_1.jpg;GS_1273_10.jpg;GS_1273_2.jpg,train
GS_1274,GS_Gansu,5,{'3.5': 5},3.5,GS_1274_1.jpg;GS_1274_2.jpg;GS_1274_3.jpg,train
GS_1275,GS_Gansu,5,{'3.75': 5},3.75,GS_1275_1.jpg;GS_1275_2.jpg;GS_1275_3.jpg,val
GS_1276,GS_Gansu,6,{'4.25': 6},4.25,GS_1276_1.jpg;GS_1276_2.jpg;GS_1276_3.jpg,train
GS_1277,GS_Gansu,6,{'4.0': 6},4.0,GS_1277_1.jpg;GS_1277_2.jpg;GS_1277_3.jpg,test
GS_1278,GS_Gansu,7,{'3.75': 7},3.75,GS_1278_1.jpg;GS_1278_2.jpg;GS_1278_3.jpg,val
GS_1279,GS_Gansu,27,{'3.5': 27},3.5,GS_1279_1.jpg;GS_1279_10.jpg;GS_1279_11.jpg,train
GS_128,GS_Gansu,16,{'3.75': 16},3.75,GS_128_1.jpg;GS_128_10.jpg;GS_128_11.jpg,train
GS_1280,GS_Gansu,8,{'3.25': 8},3.25,GS_1280_1.jpg;GS_1280_2.jpg;GS_1280_3.jpg,train
GS_1281,GS_Gansu,6,{'3.75': 6},3.75,GS_1281_1.jpg;GS_1281_2.jpg;GS_1281_3.jpg,test
GS_1282,GS_Gansu,24,{'3.5': 24},3.5,GS_1282_1.jpg;GS_1282_10.jpg;GS_1282_11.jpg,train
GS_1283,GS_Gansu,5,{'3.5': 5},3.5,GS_1283_1.jpg;GS_1283_2.jpg;GS_1283_3.jpg,train
GS_1284,GS_Gansu,11,{'4.0': 11},4.0,GS_1284_1.jpg;GS_1284_10.jpg;GS_1284_11.jpg,train
GS_1285,GS_Gansu,4,{'4.0': 4},4.0,GS_1285_1.jpg;GS_1285_2.jpg;GS_1285_3.jpg,test
GS_1286,GS_Gansu,5,{'4.0': 5},4.0,GS_1286_1.jpg;GS_1286_2.jpg;GS_1286_3.jpg,val
GS_1287,GS_Gansu,7,{'4.0': 7},4.0,GS_1287_1.jpg;GS_1287_2.jpg;GS_1287_3.jpg,train
GS_1288,GS_Gansu,6,{'4.0': 6},4.0,GS_1288_1.jpg;GS_1288_2.jpg;GS_1288_3.jpg,train
GS_1289,GS_Gansu,6,{'4.25': 6},4.25,GS_1289_1.jpg;GS_1289_2.jpg;GS_1289_3.jpg,val
GS_129,GS_Gansu,7,{'3.75': 7},3.75,GS_129_1.jpg;GS_129_2.jpg;GS_129_3.jpg,val
GS_1290,GS_Gansu,15,{'4.25': 15},4.25,GS_1290_1.jpg;GS_1290_10.jpg;GS_1290_11.jpg,train
GS_1291,GS_Gansu,9,{'3.75': 9},3.75,GS_1291_1.jpg;GS_1291_2.jpg;GS_1291_3.jpg,train
GS_1292,GS_Gansu,15,{'4.0': 15},4.0,GS_1292_1.jpg;GS_1292_10.jpg;GS_1292_11.jpg,train
GS_1293,GS_Gansu,6,{'3.75': 6},3.75,GS_1293_1.jpg;GS_1293_2.jpg;GS_1293_3.jpg,train
GS_1294,GS_Gansu,8,{'3.75': 8},3.75,GS_1294_1.jpg;GS_1294_2.jpg;GS_1294_3.jpg,train
GS_1295,GS_Gansu,6,{'3.75': 6},3.75,GS_1295_1.jpg;GS_1295_2.jpg;GS_1295_3.jpg,val
GS_1296,GS_Gansu,7,{'3.5': 7},3.5,GS_1296_1.jpg;GS_1296_2.jpg;GS_1296_3.jpg,train
GS_1297,GS_Gansu,6,{'3.75': 6},3.75,GS_1297_1.jpg;GS_1297_2.jpg;GS_1297_3.jpg,train
GS_1298,GS_Gansu,20,{'3.75': 20},3.75,GS_1298_1.jpg;GS_1298_10.jpg;GS_1298_11.jpg,train
GS_1299,GS_Gansu,7,{'3.5': 7},3.5,GS_1299_1.jpg;GS_1299_2.jpg;GS_1299_3.jpg,train
GS_13,GS_Gansu,7,{'4.25': 7},4.25,GS_13_1.jpg;GS_13_2.jpg;GS_13_3.jpg,val
GS_130,GS_Gansu,12,{'4.0': 12},4.0,GS_130_1.jpg;GS_130_10.jpg;GS_130_11.jpg,train
GS_1300,GS_Gansu,12,"{'3.75': 1, '4.0': 11}",4.0,GS_1300_1.jpg;GS_1300_10.jpg;GS_1300_11.jpg,train
GS_1301,GS_Gansu,10,{'4.0': 10},4.0,GS_1301_1.jpg;GS_1301_10.jpg;GS_1301_2.jpg,train
GS_1302,GS_Gansu,5,{'3.75': 5},3.75,GS_1302_1.jpg;GS_1302_2.jpg;GS_1302_3.jpg,train
GS_1303,GS_Gansu,5,{'3.75': 5},3.75,GS_1303_1.jpg;GS_1303_2.jpg;GS_1303_3.jpg,train
GS_1304,GS_Gansu,12,{'4.0': 12},4.0,GS_1304_1.jpg;GS_1304_10.jpg;GS_1304_11.jpg,train
GS_1305,GS_Gansu,6,{'4.25': 6},4.25,GS_1305_1.jpg;GS_1305_2.jpg;GS_1305_3.jpg,test
GS_1306,GS_Gansu,16,{'3.5': 16},3.5,GS_1306_1.jpg;GS_1306_10.jpg;GS_1306_11.jpg,train
GS_1307,GS_Gansu,6,{'3.75': 6},3.75,GS_1307_1.jpg;GS_1307_2.jpg;GS_1307_3.jpg,train
GS_1308,GS_Gansu,7,{'4.25': 7},4.25,GS_1308_1.jpg;GS_1308_2.jpg;GS_1308_3.jpg,train
GS_1309,GS_Gansu,8,{'4.0': 8},4.0,GS_1309_1.jpg;GS_1309_2.jpg;GS_1309_3.jpg,train
GS_131,GS_Gansu,10,{'3.75': 10},3.75,GS_131_1.jpg;GS_131_10.jpg;GS_131_2.jpg,train
GS_1310,GS_Gansu,5,{'3.75': 5},3.75,GS_1310_1.jpg;GS_1310_2.jpg;GS_1310_3.jpg,val
GS_1311,GS_Gansu,7,{'3.75': 7},3.75,GS_1311_1.jpg;GS_1311_2.jpg;GS_1311_3.jpg,train
GS_1312,GS_Gansu,15,{'3.5': 15},3.5,GS_1312_1.jpg;GS_1312_10.jpg;GS_1312_11.jpg,train
GS_1313,GS_Gansu,8,{'4.0': 8},4.0,GS_1313_1.jpg;GS_1313_2.jpg;GS_1313_3.jpg,test
GS_1314,GS_Gansu,8,{'4.0': 8},4.0,GS_1314_1.jpg;GS_1314_2.jpg;GS_1314_3.jpg,train
GS_1315,GS_Gansu,15,{'3.75': 15},3.75,GS_1315_1.jpg;GS_1315_10.jpg;GS_1315_11.jpg,train
GS_1316,GS_Gansu,4,{'3.75': 4},3.75,GS_1316_1.jpg;GS_1316_2.jpg;GS_1316_3.jpg,train
GS_1317,GS_Gansu,11,{'3.75': 11},3.75,GS_1317_1.jpg;GS_1317_10.jpg;GS_1317_11.jpg,train
GS_1318,GS_Gansu,5,{'3.75': 5},3.75,GS_1318_1.jpg;GS_1318_2.jpg;GS_1318_3.jpg,val
GS_1319,GS_Gansu,9,{'4.0': 9},4.0,GS_1319_1.jpg;GS_1319_2.jpg;GS_1319_3.jpg,val
GS_132,GS_Gansu,16,{'3.75': 16},3.75,GS_132_1.jpg;GS_132_10.jpg;GS_132_11.jpg,train
GS_1320,GS_Gansu,12,{'3.75': 12},3.75,GS_1320_1.jpg;GS_1320_10.jpg;GS_1320_11.jpg,train
GS_1321,GS_Gansu,11,{'4.0': 11},4.0,GS_1321_1.jpg;GS_1321_10.jpg;GS_1321_11.jpg,train
GS_1322,GS_Gansu,18,{'3.75': 18},3.75,GS_1322_1.jpg;GS_1322_10.jpg;GS_1322_11.jpg,train
GS_1323,GS_Gansu,8,{'3.5': 8},3.5,GS_1323_1.jpg;GS_1323_2.jpg;GS_1323_3.jpg,test
GS_1324,GS_Gansu,12,{'3.75': 12},3.75,GS_1324_1.jpg;GS_1324_10.jpg;GS_1324_11.jpg,train
GS_1325,GS_Gansu,12,{'4.0': 12},4.0,GS_1325_1.jpg;GS_1325_10.jpg;GS_1325_11.jpg,train
GS_1326,GS_Gansu,2,{'3.75': 2},3.75,GS_1326_1.jpg;GS_1326_2.jpg,train
GS_1327,GS_Gansu,7,{'3.5': 7},3.5,GS_1327_1.jpg;GS_1327_2.jpg;GS_1327_3.jpg,train
GS_1328,GS_Gansu,7,{'3.5': 7},3.5,GS_1328_1.jpg;GS_1328_2.jpg;GS_1328_3.jpg,train
GS_1329,GS_Gansu,8,{'3.5': 8},3.5,GS_1329_1.jpg;GS_1329_2.jpg;GS_1329_3.jpg,train
GS_133,GS_Gansu,12,{'4.0': 12},4.0,GS_133_1.jpg;GS_133_10.jpg;GS_133_11.jpg,train
GS_1330,GS_Gansu,19,{'3.25': 19},3.25,GS_1330_1.jpg;GS_1330_10.jpg;GS_1330_11.jpg,train
GS_1331,GS_Gansu,4,{'4.0': 4},4.0,GS_1331_1.jpg;GS_1331_2.jpg;GS_1331_3.jpg,train
GS_1332,GS_Gansu,11,{'3.75': 11},3.75,GS_1332_1.jpg;GS_1332_10.jpg;GS_1332_11.jpg,test
GS_1333,GS_Gansu,14,{'3.75': 14},3.75,GS_1333_1.jpg;GS_1333_10.jpg;GS_1333_11.jpg,train
GS_1334,GS_Gansu,20,{'4.0': 20},4.0,GS_1334_1.jpg;GS_1334_10.jpg;GS_1334_11.jpg,train
GS_1335,GS_Gansu,6,{'4.0': 6},4.0,GS_1335_1.jpg;GS_1335_2.jpg;GS_1335_3.jpg,train
GS_1336,GS_Gansu,7,{'4.25': 7},4.25,GS_1336_1.jpg;GS_1336_2.jpg;GS_1336_3.jpg,train
GS_1337,GS_Gansu,12,{'4.25': 12},4.25,GS_1337_1.jpg;GS_1337_10.jpg;GS_1337_11.jpg,train
GS_1338,GS_Gansu,8,{'4.0': 8},4.0,GS_1338_1.jpg;GS_1338_2.jpg;GS_1338_3.jpg,train
GS_1339,GS_Gansu,9,{'3.75': 9},3.75,GS_1339_1.jpg;GS_1339_2.jpg;GS_1339_3.jpg,val
GS_134,GS_Gansu,6,{'4.25': 6},4.25,GS_134_1.jpg;GS_134_2.jpg;GS_134_3.jpg,train
GS_1340,GS_Gansu,11,{'4.0': 11},4.0,GS_1340_1.jpg;GS_1340_10.jpg;GS_1340_11.jpg,train
GS_1341,GS_Gansu,13,{'3.5': 13},3.5,GS_1341_1.jpg;GS_1341_10.jpg;GS_1341_11.jpg,train
GS_1342,GS_Gansu,4,{'3.75': 4},3.75,GS_1342_1.jpg;GS_1342_2.jpg;GS_1342_3.jpg,train
GS_1343,GS_Gansu,13,{'3.25': 13},3.25,GS_1343_1.jpg;GS_1343_10.jpg;GS_1343_11.jpg,train
GS_1344,GS_Gansu,10,{'3.5': 10},3.5,GS_1344_1.jpg;GS_1344_10.jpg;GS_1344_2.jpg,train
GS_1345,GS_Gansu,8,{'3.75': 8},3.75,GS_1345_1.jpg;GS_1345_2.jpg;GS_1345_3.jpg,val
GS_1346,GS_Gansu,4,{'3.5': 4},3.5,GS_1346_1.jpg;GS_1346_2.jpg;GS_1346_3.jpg,train
GS_1347,GS_Gansu,9,{'3.5': 9},3.5,GS_1347_1.jpg;GS_1347_2.jpg;GS_1347_3.jpg,train
GS_1348,GS_Gansu,9,{'3.5': 9},3.5,GS_1348_1.jpg;GS_1348_2.jpg;GS_1348_3.jpg,train
GS_1349,GS_Gansu,10,{'3.75': 10},3.75,GS_1349_1.jpg;GS_1349_10.jpg;GS_1349_2.jpg,val
GS_135,GS_Gansu,3,{'4.0': 3},4.0,GS_135_1.jpg;GS_135_2.jpg;GS_135_3.jpg,train
GS_1350,GS_Gansu,10,{'3.75': 10},3.75,GS_1350_1.jpg;GS_1350_10.jpg;GS_1350_2.jpg,test
GS_1351,GS_Gansu,7,{'3.75': 7},3.75,GS_1351_1.jpg;GS_1351_2.jpg;GS_1351_3.jpg,train
GS_1352,GS_Gansu,6,{'4.0': 6},4.0,GS_1352_1.jpg;GS_1352_2.jpg;GS_1352_3.jpg,train
GS_1353,GS_Gansu,6,{'4.0': 6},4.0,GS_1353_1.jpg;GS_1353_2.jpg;GS_1353_3.jpg,test
GS_1354,GS_Gansu,13,{'4.0': 13},4.0,GS_1354_1.jpg;GS_1354_10.jpg;GS_1354_11.jpg,val
GS_1355,GS_Gansu,11,{'4.25': 11},4.25,GS_1355_1.jpg;GS_1355_10.jpg;GS_1355_11.jpg,test
GS_1356,GS_Gansu,15,{'3.75': 15},3.75,GS_1356_1.jpg;GS_1356_10.jpg;GS_1356_11.jpg,test
GS_1357,GS_Gansu,12,{'3.75': 12},3.75,GS_1357_1.jpg;GS_1357_10.jpg;GS_1357_11.jpg,train
GS_1358,GS_Gansu,2,{'3.75': 2},3.75,GS_1358_1.jpg;GS_1358_2.jpg,train
GS_1359,GS_Gansu,8,{'3.75': 8},3.75,GS_1359_1.jpg;GS_1359_2.jpg;GS_1359_3.jpg,train
GS_136,GS_Gansu,5,{'4.0': 5},4.0,GS_136_1.jpg;GS_136_2.jpg;GS_136_3.jpg,train
GS_1360,GS_Gansu,13,{'3.5': 13},3.5,GS_1360_1.jpg;GS_1360_10.jpg;GS_1360_11.jpg,train
GS_1361,GS_Gansu,4,{'3.75': 4},3.75,GS_1361_1.jpg;GS_1361_2.jpg;GS_1361_3.jpg,train
GS_1362,GS_Gansu,11,{'3.5': 11},3.5,GS_1362_1.jpg;GS_1362_10.jpg;GS_1362_11.jpg,train
GS_1363,GS_Gansu,10,{'4.0': 10},4.0,GS_1363_1.jpg;GS_1363_10.jpg;GS_1363_2.jpg,train
GS_1364,GS_Gansu,16,{'3.5': 16},3.5,GS_1364_1.jpg;GS_1364_10.jpg;GS_1364_11.jpg,train
GS_1365,GS_Gansu,3,{'3.75': 3},3.75,GS_1365_1.jpg;GS_1365_2.jpg;GS_1365_3.jpg,val
GS_1366,GS_Gansu,3,{'4.0': 3},4.0,GS_1366_1.jpg;GS_1366_2.jpg;GS_1366_3.jpg,train
GS_1367,GS_Gansu,7,{'4.0': 7},4.0,GS_1367_1.jpg;GS_1367_2.jpg;GS_1367_3.jpg,train
GS_1368,GS_Gansu,1,{'4.0': 1},4.0,GS_1368_1.jpg,train
GS_1369,GS_Gansu,9,{'4.0': 9},4.0,GS_1369_1.jpg;GS_1369_2.jpg;GS_1369_3.jpg,train
GS_137,GS_Gansu,7,{'3.25': 7},3.25,GS_137_1.jpg;GS_137_2.jpg;GS_137_3.jpg,train
GS_1370,GS_Gansu,7,{'4.0': 7},4.0,GS_1370_1.jpg;GS_1370_2.jpg;GS_1370_3.jpg,train
GS_1371,GS_Gansu,17,{'3.5': 17},3.5,GS_1371_1.jpg;GS_1371_10.jpg;GS_1371_11.jpg,train
GS_1372,GS_Gansu,6,{'3.75': 6},3.75,GS_1372_1.jpg;GS_1372_2.jpg;GS_1372_3.jpg,train
GS_1373,GS_Gansu,5,{'3.75': 5},3.75,GS_1373_1.jpg;GS_1373_2.jpg;GS_1373_3.jpg,train
GS_1374,GS_Gansu,16,{'3.75': 16},3.75,GS_1374_1.jpg;GS_1374_10.jpg;GS_1374_11.jpg,train
GS_1375,GS_Gansu,8,{'4.0': 8},4.0,GS_1375_1.jpg;GS_1375_2.jpg;GS_1375_3.jpg,test
