image_path,label,cow_id,burst_group_id,original_passage_id,farm_source,split
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1019_5.jpg,3.5,GS_burst_0024,GS_burst_0024,GS_1019,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1019_6.jpg,3.5,GS_burst_0024,GS_burst_0024,GS_1019,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1019_7.jpg,3.5,GS_burst_0024,GS_burst_0024,GS_1019,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1019_8.jpg,3.5,GS_burst_0024,GS_burst_0024,GS_1019,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_102_1.jpg,4.0,GS_burst_0025,GS_burst_0025,GS_102,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_102_2.jpg,4.0,GS_burst_0025,GS_burst_0025,GS_102,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_102_3.jpg,4.0,GS_burst_0025,GS_burst_0025,GS_102,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_102_4.jpg,4.0,GS_burst_0025,GS_burst_0025,GS_102,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_102_5.jpg,4.0,GS_burst_0025,GS_burst_0025,GS_102,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_102_6.jpg,4.0,GS_burst_0025,GS_burst_0025,GS_102,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1021_1.jpg,3.75,GS_burst_0027,GS_burst_0027,GS_1021,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1021_2.jpg,3.75,GS_burst_0027,GS_burst_0027,GS_1021,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1021_3.jpg,3.75,GS_burst_0027,GS_burst_0027,GS_1021,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1021_4.jpg,3.75,GS_burst_0027,GS_burst_0027,GS_1021,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1021_5.jpg,3.75,GS_burst_0027,GS_burst_0027,GS_1021,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1021_6.jpg,3.75,GS_burst_0027,GS_burst_0027,GS_1021,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1021_7.jpg,3.75,GS_burst_0027,GS_burst_0027,GS_1021,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1021_8.jpg,3.75,GS_burst_0027,GS_burst_0027,GS_1021,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1022_1.jpg,3.25,GS_burst_0028,GS_burst_0028,GS_1022,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1022_2.jpg,3.25,GS_burst_0028,GS_burst_0028,GS_1022,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1022_3.jpg,3.25,GS_burst_0028,GS_burst_0028,GS_1022,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1022_4.jpg,3.25,GS_burst_0028,GS_burst_0028,GS_1022,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1022_5.jpg,3.25,GS_burst_0028,GS_burst_0028,GS_1022,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1022_6.jpg,3.25,GS_burst_0028,GS_burst_0028,GS_1022,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1022_7.jpg,3.25,GS_burst_0028,GS_burst_0028,GS_1022,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1022_8.jpg,3.25,GS_burst_0028,GS_burst_0028,GS_1022,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_1.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_10.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_11.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_2.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_3.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_4.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_5.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_6.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_7.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_8.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1023_9.jpg,3.5,GS_burst_0029,GS_burst_0029,GS_1023,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1024_1.jpg,3.75,GS_burst_0030,GS_burst_0030,GS_1024,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1024_2.jpg,3.75,GS_burst_0030,GS_burst_0030,GS_1024,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1024_3.jpg,3.75,GS_burst_0030,GS_burst_0030,GS_1024,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1024_4.jpg,3.75,GS_burst_0030,GS_burst_0030,GS_1024,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1024_5.jpg,3.75,GS_burst_0030,GS_burst_0030,GS_1024,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1024_6.jpg,3.75,GS_burst_0030,GS_burst_0030,GS_1024,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1024_7.jpg,3.75,GS_burst_0030,GS_burst_0030,GS_1024,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1024_8.jpg,3.75,GS_burst_0030,GS_burst_0030,GS_1024,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1025_1.jpg,3.5,GS_burst_0031,GS_burst_0031,GS_1025,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1025_2.jpg,3.5,GS_burst_0031,GS_burst_0031,GS_1025,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1025_3.jpg,3.5,GS_burst_0031,GS_burst_0031,GS_1025,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1025_4.jpg,3.5,GS_burst_0031,GS_burst_0031,GS_1025,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1025_5.jpg,3.5,GS_burst_0031,GS_burst_0031,GS_1025,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1025_6.jpg,3.5,GS_burst_0031,GS_burst_0031,GS_1025,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1025_7.jpg,3.5,GS_burst_0031,GS_burst_0031,GS_1025,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1025_8.jpg,3.5,GS_burst_0031,GS_burst_0031,GS_1025,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1025_9.jpg,3.5,GS_burst_0031,GS_burst_0031,GS_1025,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1026_1.jpg,3.75,GS_burst_0032,GS_burst_0032,GS_1026,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1026_2.jpg,3.75,GS_burst_0032,GS_burst_0032,GS_1026,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1026_3.jpg,3.75,GS_burst_0032,GS_burst_0032,GS_1026,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1026_4.jpg,3.75,GS_burst_0032,GS_burst_0032,GS_1026,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1026_5.jpg,3.75,GS_burst_0032,GS_burst_0032,GS_1026,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1026_6.jpg,3.75,GS_burst_0032,GS_burst_0032,GS_1026,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1026_7.jpg,3.75,GS_burst_0032,GS_burst_0032,GS_1026,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1026_8.jpg,3.75,GS_burst_0032,GS_burst_0032,GS_1026,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1026_9.jpg,3.75,GS_burst_0032,GS_burst_0032,GS_1026,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1027_1.jpg,3.75,GS_burst_0033,GS_burst_0033,GS_1027,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1027_2.jpg,3.75,GS_burst_0033,GS_burst_0033,GS_1027,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1027_3.jpg,3.75,GS_burst_0033,GS_burst_0033,GS_1027,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1027_4.jpg,3.75,GS_burst_0033,GS_burst_0033,GS_1027,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1027_5.jpg,3.75,GS_burst_0033,GS_burst_0033,GS_1027,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1027_6.jpg,3.75,GS_burst_0033,GS_burst_0033,GS_1027,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1027_7.jpg,3.75,GS_burst_0033,GS_burst_0033,GS_1027,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_1027_8.jpg,3.75,GS_burst_0033,GS_burst_0033,GS_1027,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1028_1.jpg,3.25,GS_burst_0034,GS_burst_0034,GS_1028,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1028_2.jpg,3.25,GS_burst_0034,GS_burst_0034,GS_1028,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1028_3.jpg,3.25,GS_burst_0034,GS_burst_0034,GS_1028,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1028_4.jpg,3.25,GS_burst_0034,GS_burst_0034,GS_1028,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1028_5.jpg,3.25,GS_burst_0034,GS_burst_0034,GS_1028,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1028_6.jpg,3.25,GS_burst_0034,GS_burst_0034,GS_1028,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1028_7.jpg,3.25,GS_burst_0034,GS_burst_0034,GS_1028,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1028_8.jpg,3.25,GS_burst_0034,GS_burst_0034,GS_1028,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1029_1.jpg,3.25,GS_burst_0035,GS_burst_0035,GS_1029,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1029_2.jpg,3.25,GS_burst_0035,GS_burst_0035,GS_1029,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1029_3.jpg,3.25,GS_burst_0035,GS_burst_0035,GS_1029,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1029_4.jpg,3.25,GS_burst_0035,GS_burst_0035,GS_1029,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1029_5.jpg,3.25,GS_burst_0035,GS_burst_0035,GS_1029,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1029_6.jpg,3.25,GS_burst_0035,GS_burst_0035,GS_1029,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1029_7.jpg,3.25,GS_burst_0035,GS_burst_0035,GS_1029,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1029_8.jpg,3.25,GS_burst_0035,GS_burst_0035,GS_1029,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.25\GS_1029_9.jpg,3.25,GS_burst_0035,GS_burst_0035,GS_1029,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_1.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_10.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_11.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_12.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_13.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_14.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_2.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_3.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_4.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_5.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_6.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_7.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_8.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.75\GS_103_9.jpg,3.75,GS_burst_0036,GS_burst_0036,GS_103,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1030_1.jpg,4.0,GS_burst_0037,GS_burst_0037,GS_1030,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1030_2.jpg,4.0,GS_burst_0037,GS_burst_0037,GS_1030,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1030_3.jpg,4.0,GS_burst_0037,GS_burst_0037,GS_1030,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1030_4.jpg,4.0,GS_burst_0037,GS_burst_0037,GS_1030,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1030_5.jpg,4.0,GS_burst_0037,GS_burst_0037,GS_1030,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1030_6.jpg,4.0,GS_burst_0037,GS_burst_0037,GS_1030,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1030_7.jpg,4.0,GS_burst_0037,GS_burst_0037,GS_1030,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1030_8.jpg,4.0,GS_burst_0037,GS_burst_0037,GS_1030,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1031_1.jpg,4.0,GS_burst_0038,GS_burst_0038,GS_1031,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1031_2.jpg,4.0,GS_burst_0038,GS_burst_0038,GS_1031,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1031_3.jpg,4.0,GS_burst_0038,GS_burst_0038,GS_1031,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1031_4.jpg,4.0,GS_burst_0038,GS_burst_0038,GS_1031,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1031_5.jpg,4.0,GS_burst_0038,GS_burst_0038,GS_1031,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1031_6.jpg,4.0,GS_burst_0038,GS_burst_0038,GS_1031,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1031_7.jpg,4.0,GS_burst_0038,GS_burst_0038,GS_1031,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\4.0\GS_1031_8.jpg,4.0,GS_burst_0038,GS_burst_0038,GS_1031,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1032_1.jpg,3.5,GS_burst_0039,GS_burst_0039,GS_1032,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1032_2.jpg,3.5,GS_burst_0039,GS_burst_0039,GS_1032,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1032_3.jpg,3.5,GS_burst_0039,GS_burst_0039,GS_1032,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1032_4.jpg,3.5,GS_burst_0039,GS_burst_0039,GS_1032,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1032_5.jpg,3.5,GS_burst_0039,GS_burst_0039,GS_1032,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1032_6.jpg,3.5,GS_burst_0039,GS_burst_0039,GS_1032,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1032_7.jpg,3.5,GS_burst_0039,GS_burst_0039,GS_1032,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1032_8.jpg,3.5,GS_burst_0039,GS_burst_0039,GS_1032,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_1.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_10.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_11.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_12.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_13.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_14.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_15.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_16.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_17.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_18.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_19.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_2.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_20.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_21.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_3.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_4.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_5.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
D:\cattle-health-monitoring-multi-task-model\datasets\bcs\sciencedb_bcs\dataset\3.5\GS_1033_6.jpg,3.5,GS_burst_0040,GS_burst_0040,GS_1033,GS_Gansu,train
