clean_id,class,source_clean_path,crop_path,duplicate_group_id,source_sha256,source_url,source_domain,detection_status,detection_count,selected_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,bbox_margin_rule,source_width,source_height,crop_width,crop_height,source_file_size_bytes,crop_file_size_bytes,split
front_0083,front,datasets/viewpoint/self_clean_v1/front/front_0083.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0083.jpg,dup_0087,72d598bf1dfce86eb80205f3efb1d22bb0a604b424ff7d0c37fbccb343e6e191,https://www.pexels.com/photo/cows-on-a-meadow-5549482,www.pexels.com,success,9,0.9522,1492.15,3095.99,2637.32,5474.71,1435,2977,2695,5594,proportional_5pct,4000,6000,1260,2617,2589953,1065618,train
front_0084,front,datasets/viewpoint/self_clean_v1/front/front_0084.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0084.jpg,dup_0088,fa3eae74b68784b3c008f7b74be9316a6f6e305b478a35dc7d46452a887cc68e,https://www.pexels.com/photo/herd-of-cows-in-field-8637747/,www.pexels.com,success,6,0.9603,1234.04,2322.43,3543.39,5741.17,1119,2151,3659,5912,proportional_5pct,4000,6000,2540,3761,3866410,4753526,train
front_0085,front,datasets/viewpoint/self_clean_v1/front/front_0085.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0085.jpg,dup_0089,ff5e30c41d6e4adc1e91ef5b5337cfebb96eb482353d67fdade856be793e603a,https://www.pexels.com/photo/herd-of-cow-on-brown-field-5531546/,www.pexels.com,success,10,0.9575,819.67,1366.96,2671.7,3621.75,727,1254,2764,3648,proportional_5pct,5472,3648,2037,2394,1491742,1054046,train
front_0086,front,datasets/viewpoint/self_clean_v1/front/front_0086.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0086.jpg,dup_0090,2c2ba534c447f98157c861dba451eea1ed53975335275580636bed1e0c0e720c,https://www.pexels.com/photo/close-up-of-a-brown-and-white-cow-in-nature-33496953/,www.pexels.com,success,2,0.9647,468.39,1465.25,3064.43,6213.24,339,1228,3194,6240,proportional_5pct,4160,6240,2855,5012,2057557,3177273,train
front_0089,front,datasets/viewpoint/self_clean_v1/front/front_0089.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0089.jpg,dup_0093,70023d18de77ebee86e18cb10607a320f9128540d49a55db7144ffe3f048d992,https://www.pexels.com/photo/cows-grazing-in-countryside-at-daytime-4731090/,www.pexels.com,success,31,0.945,1722.16,1302.07,3338.81,3622.3,1641,1186,3420,3648,proportional_5pct,5472,3648,1779,2462,2152209,1782312,train
front_0090,front,datasets/viewpoint/self_clean_v1/front/front_0090.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0090.jpg,dup_0094,bf5da3a7ab42a3722ccb36fff879f4deceb13d130ed55696bf86a66c7883d4df,https://www.pexels.com/photo/brown-cow-on-brown-grass-field-4725929/,www.pexels.com,success,2,0.9732,1404.96,915.1,3584.0,3618.52,1296,780,3693,3648,proportional_5pct,5472,3648,2397,2868,1505376,2226790,train
front_0092,front,datasets/viewpoint/self_clean_v1/front/front_0092.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0092.jpg,dup_0096,4f3fdbc41530a0979d5e33a9c2cc8cd0eaa4a6562b7eb7a9695664c9459977b2,https://www.pexels.com/photo/cow-in-a-pasture-28220941/,www.pexels.com,success,1,0.9684,1601.67,572.29,2709.11,2782.11,1546,462,2764,2832,proportional_5pct,4330,2832,1218,2370,1791737,1194257,train
front_0093,front,datasets/viewpoint/self_clean_v1/front/front_0093.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0093.jpg,dup_0097,549e823a6432e97cdf32c157d42bb28f0ce78a5e1ec5d30b4dfdb43ba63163ba,https://www.pexels.com/photo/portrait-of-a-gyr-12638924/,www.pexels.com,success,1,0.9755,164.03,2050.43,3251.78,5161.28,10,1895,3406,5184,proportional_5pct,3456,5184,3396,3289,3752802,6043455,train
front_0094,front,datasets/viewpoint/self_clean_v1/front/front_0094.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0094.jpg,dup_0098,9b9cfbb1f5b3ce9977120e11c44c6db4ee37676716f1579798798795cfc47117,https://www.pexels.com/photo/brown-cow-on-green-grass-field-12203399/,www.pexels.com,success,1,0.9609,1121.4,988.2,2678.98,3866.5,1044,844,2757,4010,proportional_5pct,4000,6000,1713,3166,3592162,2167915,train
front_0095,front,datasets/viewpoint/self_clean_v1/front/front_0095.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0095.jpg,dup_0099,50c62be8bb43e08e2212b7419773fa8183f8bcdbb4395a2d53054d081edb00be,https://www.pexels.com/photo/a-cow-on-a-field-18131295/,www.pexels.com,success,1,0.9651,595.98,377.46,2210.61,3291.78,515,232,2291,3437,proportional_5pct,2667,4000,1776,3205,913024,1076603,train
front_0096,front,datasets/viewpoint/self_clean_v1/front/front_0096.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0096.jpg,dup_0100,0ad4cbeeaec1e6d920b0e2ac24af4a0bf1dd70183e1fd5e084c6646d4dc3ac86,https://www.pexels.com/photo/close-up-of-a-cow-on-a-field-18040288/,www.pexels.com,success,1,0.9707,406.41,1029.65,3204.27,5294.69,267,816,3344,5407,proportional_5pct,3605,5407,3077,4591,1526382,3096846,train
front_0097,front,datasets/viewpoint/self_clean_v1/front/front_0097.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0097.jpg,dup_0101,ea7f8cdcdbae00109404d6f4c550507d26c7a94beb8f40553f791c90a6a55043,https://www.pexels.com/photo/portrait-of-cow-17288987/,www.pexels.com,success,1,0.97,184.35,1596.67,3627.79,5966.66,12,1378,3800,6000,proportional_5pct,4000,6000,3788,4622,3415405,6235789,train
front_0098,front,datasets/viewpoint/self_clean_v1/front/front_0098.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0098.jpg,dup_0102,e36bcf736dd0cc3c356e6e2acf93a3a5c0a4c35ea5aa795cc9750b2ab35c8d97,https://www.pexels.com/photo/a-white-cow-standing-in-the-middle-of-a-dirt-field-28166433/,www.pexels.com,success,17,0.9133,1142.64,1657.15,2142.8,3666.53,1093,1557,2193,3767,proportional_5pct,3395,5093,1100,2210,1985172,754324,train
front_0099,front,datasets/viewpoint/self_clean_v1/front/front_0099.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0099.jpg,dup_0103,917b6462065dc554bb418d0637ff3d87efedb3244df9b153472edb8e9678c91b,https://www.pexels.com/photo/pair-of-white-cows-grazing-in-brazilian-pasture-31026882/,www.pexels.com,success,2,0.9407,2237.35,812.55,3596.79,2786.37,2169,714,3665,2885,proportional_5pct,4815,3189,1496,2171,2084658,1046899,train
front_0100,front,datasets/viewpoint/self_clean_v1/front/front_0100.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0100.jpg,dup_0104,ff150bfce6b8de81d82d6809a5c44c951af994dfe834a8f1135e2feb3a3354f2,https://www.pexels.com/photo/close-up-of-a-cow-in-the-pasture-15741040/,www.pexels.com,success,1,0.9615,1413.73,118.45,2572.49,2564.02,1356,0,2630,2686,proportional_5pct,4310,2873,1274,2686,2053231,1462612,train
front_0101,front,datasets/viewpoint/self_clean_v1/front/front_0101.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0101.jpg,dup_0106,93ed016bd5a3299875cdc337b75b90e4c67f7ff83da94a0d48635e4c3c907b53,https://www.pexels.com/photo/white-calf-standing-in-green-pasture-33035592/,www.pexels.com,success,1,0.9491,3778.86,1080.67,6945.62,6463.99,3621,812,7104,6733,proportional_5pct,10663,7420,3483,5921,2057093,4028559,train
front_0102,front,datasets/viewpoint/self_clean_v1/front/front_0102.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0102.jpg,dup_0107,c08055cc0aa0928a1be431c8fd0250aee07333bf16f5e3ea86c572fb77dc9ccb,https://www.pexels.com/photo/cows-grazing-in-a-green-pasture-outdoors-28382916/,www.pexels.com,success,6,0.9605,3602.25,863.71,5217.31,4418.65,3521,686,5298,4480,proportional_5pct,6720,4480,1777,3794,1548062,1083417,train
front_0103,front,datasets/viewpoint/self_clean_v1/front/front_0103.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0103.jpg,dup_0108,fc113baa370e5af69d2701d19b8c1c7186401290295d7c7eefc225731996d7fa,https://www.pexels.com/photo/cattle-grazing-in-lush-green-pasture-37261765/,www.pexels.com,success,3,0.4043,3676.08,1183.09,4258.51,1714.19,3647,1157,4288,1741,proportional_5pct,4608,3072,641,584,2201685,110155,train
front_0105,front,datasets/viewpoint/self_clean_v1/front/front_0105.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0105.jpg,dup_0110,a1de53f1f0d56052c3041b9425902d87ef522002307aeafa023eecd673e048c0,https://www.pexels.com/photo/brown-and-white-cow-in-close-up-photography-5241960/,www.pexels.com,success,1,0.97,577.2,1376.68,3641.92,5923.02,424,1149,3795,5961,proportional_5pct,3974,5961,3371,4812,1987525,3497402,train
front_0107,front,datasets/viewpoint/self_clean_v1/front/front_0107.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0107.jpg,dup_0112,74d5280704fbe9b87de3f42d4ca0e42ef2e441e63af78fb35ed2b8ca4468af94,https://www.pexels.com/photo/close-up-of-a-brown-cow-in-lush-green-pasture-38688877/,www.pexels.com,success,1,0.9757,1538.83,994.89,5034.19,4636.02,1364,813,5209,4672,proportional_5pct,6224,4672,3845,3859,3024704,4498058,train
front_0109,front,datasets/viewpoint/self_clean_v1/front/front_0109.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0109.jpg,dup_0114,7779cc66d3fb8fce30c72ad9b094f5b71e4401bd814b7f79b4fca805c2753aa9,https://www.pexels.com/photo/a-brown-cow-standing-in-the-woods-28166439/,www.pexels.com,success,1,0.9694,959.65,1550.88,2814.47,4846.94,867,1386,2907,5012,proportional_5pct,3673,5510,2040,3626,3361297,2653759,train
front_0110,front,datasets/viewpoint/self_clean_v1/front/front_0110.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0110.jpg,dup_0115,66bb33daf6bd58f3ef0fd6609ebece9120286622889a5486c819ede694a846ec,https://www.pexels.com/photo/a-brown-cow-in-a-farm-with-green-grass-9002912/,www.pexels.com,success,4,0.9691,565.65,889.38,2560.2,3473.78,466,760,2660,3603,proportional_5pct,3024,4032,2194,2843,2594558,2896230,train
front_0111,front,datasets/viewpoint/self_clean_v1/front/front_0111.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0111.jpg,dup_0116,385c753c9969ac1a27c226f78e92a0552c07201688105ddc202be9eaa1549726,https://www.pexels.com/photo/portrait-of-white-cow-in-field-12403053/,www.pexels.com,success,2,0.9695,515.92,992.48,3281.14,4893.7,378,797,3419,5089,proportional_5pct,3456,5184,3041,4292,1962060,3801082,train
front_0112,front,datasets/viewpoint/self_clean_v1/front/front_0112.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0112.jpg,dup_0117,2b6d837b48c7da6d903cc3257668d51d100ac9a674155d0d1cf73d1b53e62c5c,https://www.pexels.com/photo/brown-cow-grazing-in-lush-green-meadow-28463885/,www.pexels.com,success,1,0.9722,624.99,1515.76,4638.38,6934.53,424,1245,4735,7103,proportional_5pct,4735,7103,4311,5858,4925878,8236474,train
front_0114,front,datasets/viewpoint/self_clean_v1/front/front_0114.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0114.jpg,dup_0119,35a82a4c5566d9a49acdcf22a0dab4bd0eb098ed682a15c7ffe79d9577ee5c09,https://www.pexels.com/photo/young-calf-grazing-in-sunlit-meadow-33705215/,www.pexels.com,success,1,0.9587,1470.86,1827.82,3413.35,5222.23,1374,1658,3510,5392,proportional_5pct,4000,6000,2136,3734,2614800,2291918,train
front_0115,front,datasets/viewpoint/self_clean_v1/front/front_0115.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0115.jpg,dup_0120,108b76f863fe5663de0ae256de8e3b89e39a1aa602bf03bb3dd013f949ac681b,https://unsplash.com/photos/white-and-black-cow-on-green-grass-field-during-daytime-00YD5QLyaGU,unsplash.com,success,1,0.9716,482.82,1047.17,2035.5,3300.62,405,934,2113,3321,proportional_5pct,2223,3321,1708,2387,1358412,1515551,train
front_0116,front,datasets/viewpoint/self_clean_v1/front/front_0116.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0116.jpg,dup_0121,fd616276bffd92b382ecce4204e9f610af0015427157c09a0a7040e442692ce9,https://unsplash.com/photos/a-brown-and-white-cow-standing-on-top-of-a-grass-covered-field-tDRZNFrz9yA,unsplash.com,success,3,0.9682,618.35,1068.8,3743.0,5192.64,462,863,3899,5399,proportional_5pct,4000,6000,3437,4536,5042337,5961859,train
front_0117,front,datasets/viewpoint/self_clean_v1/front/front_0117.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0117.jpg,dup_0122,00f592c3ef298c47759b95d13acf251b9374da84333f1661ea5c8ed127f765fd,https://unsplash.com/photos/white-and-black-cattle-on-green-grass-cdV5rs2QMxU,unsplash.com,success,2,0.9703,827.74,346.65,3708.27,4937.36,684,117,3852,5167,proportional_5pct,4000,6000,3168,5050,4336170,4632044,train
front_0118,front,datasets/viewpoint/self_clean_v1/front/front_0118.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0118.jpg,dup_0123,09c819cd7ac92335889d007b6b3e21a27392bce1018bb55ad1802b5d50f6f64c,https://unsplash.com/photos/brown-cow-on-green-grass-field-during-daytime-nwEq4B60Xx0,unsplash.com,success,10,0.9605,1171.49,1674.78,1774.58,2916.41,1141,1613,1805,2978,proportional_5pct,2919,4444,664,1365,1462153,297302,train
front_0119,front,datasets/viewpoint/self_clean_v1/front/front_0119.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0119.jpg,dup_0124,fe755307ee27ba027f20adad23f821bb37610502a86efa1fcde92552d66a6b54,https://www.pexels.com/photo/close-up-of-a-bull-standing-in-a-barn-19840478/,www.pexels.com,success,1,0.9701,512.46,773.15,2345.61,3976.81,421,613,2437,4000,proportional_5pct,3000,4000,2016,3387,1014256,1704432,train
front_0120,front,datasets/viewpoint/self_clean_v1/front/front_0120.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0120.jpg,dup_0125,5fefe3fbe6d071bed3e699e2f74862c31015dce71752722fcf6bdcea3bd4b1a6,https://unsplash.com/photos/white-cow-on-green-grass-field-during-daytime-Pz_oAVpfpcg,unsplash.com,success,1,0.9662,751.78,791.38,3016.59,4795.91,639,591,3130,4996,proportional_5pct,3712,5568,2491,4405,4088939,3709049,train
front_0122,front,datasets/viewpoint/self_clean_v1/front/front_0122.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0122.jpg,dup_0127,36490b75a772cfd9533bc8f1bb177753d389375e3b3279cf3d92aa6bd3abd07d,https://pixabay.com/photos/cow-beef-cattle-holsteiner-animal-354428/,pixabay.com,success,1,0.9752,838.65,414.41,2709.17,3094.88,745,280,2803,3113,proportional_5pct,4056,3113,2058,2833,2079475,1550605,train
front_0124,front,datasets/viewpoint/self_clean_v1/front/front_0124.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0124.jpg,dup_0129,167f5cd061e0573bd51a24ca7d8513181bb6670566396a16865e5f3a3863051a,https://www.pexels.com/photo/brown-cow-standing-in-a-rural-countryside-setting-39415648/,www.pexels.com,success,1,0.9672,528.05,1294.76,1857.77,3459.31,462,1187,1924,3568,proportional_5pct,2560,3840,1462,2381,1512946,1353821,train
front_0125,front,datasets/viewpoint/self_clean_v1/front/front_0125.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0125.jpg,dup_0130,883981b6ff447c3abec1fea584faaff3bb75ab37c7c50d88bad55920cf2b600c,https://www.pexels.com/photo/portrait-of-a-young-brown-calf-in-a-barn-36288008/,www.pexels.com,success,1,0.9732,168.74,7.86,3636.29,4828.59,0,0,3726,5070,proportional_5pct,3726,5590,3726,5070,1324176,2268023,train
front_0126,front,datasets/viewpoint/self_clean_v1/front/front_0126.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0126.jpg,dup_0131,88d947f24eb3ffadd41960fc6a8c59065f12c629bfacf1ad16fed0f60e8e22c5,https://www.pexels.com/photo/close-up-portrait-of-a-curious-white-cow-outdoors-37504637/,www.pexels.com,success,1,0.9734,1645.8,350.26,7969.23,5753.41,1330,80,8285,5792,proportional_5pct,8683,5792,6955,5712,3965268,7882949,train
front_0127,front,datasets/viewpoint/self_clean_v1/front/front_0127.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0127.jpg,dup_0132,0ece5bda5d1c5dcc0fd1cae5ac761c8401e6d533459d915e28bb813bf4f3fc20,https://www.pexels.com/photo/close-up-of-a-belted-galloway-cow-on-green-pasture-32263964/,www.pexels.com,success,1,0.9731,141.04,-0.76,3878.73,3973.61,0,0,4066,4000,proportional_5pct,6000,4000,4066,4000,1570488,2133446,train
front_0129,front,datasets/viewpoint/self_clean_v1/front/front_0129.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0129.jpg,dup_0134,221e278fa47279206bdfde8d92030985f233f8561be2f11580a718a6b99de2ce,https://www.pexels.com/photo/cows-on-a-grass-field-18333898/,www.pexels.com,success,5,0.9719,291.61,128.23,1211.16,1716.6,246,49,1257,1790,proportional_5pct,2689,1790,1011,1741,1012941,824022,train
front_0130,front,datasets/viewpoint/self_clean_v1/front/front_0130.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0130.jpg,dup_0135,bcbc2c1e4281a2696c2e33834f297f700127c08b66f8122b8446798016d370fa,https://www.pexels.com/photo/portrait-of-a-brown-cow-in-sunlit-pasture-31221752/,www.pexels.com,success,1,0.9764,2.01,1197.32,3815.01,5422.53,0,986,4000,5450,proportional_5pct,4000,5450,4000,4464,1646056,3445178,train
front_0131,front,datasets/viewpoint/self_clean_v1/front/front_0131.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0131.jpg,dup_0105,c682ef5de961942411baa6fa9bea05d0235a27ae710d4c09e4352b83427e11df,https://www.pexels.com/photo/cows-on-a-pasture-20710218/,www.pexels.com,success,2,0.9718,3106.4,350.26,6207.84,5463.57,2951,95,6363,5565,proportional_5pct,8347,5565,3412,5470,6459919,6869404,train
front_0133,front,datasets/viewpoint/self_clean_v1/front/front_0133.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0133.jpg,dup_0137,5d923679382f40358aaee20068920c10329fc98e7cd16c8b702bcf807ef61181,https://www.pexels.com/photo/majestic-bull-in-natural-pastoral-landscape-35844489/,www.pexels.com,success,1,0.9676,2069.07,579.89,4370.36,3717.73,1954,423,4485,3875,proportional_5pct,6000,4000,2531,3452,3396015,2986617,train
front_0134,front,datasets/viewpoint/self_clean_v1/front/front_0134.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0134.jpg,dup_0138,4955a00d02f9e0573b2140f44145846e2c3a19bb4feea9017af348f8de0ce937,https://www.pexels.com/photo/a-group-of-cows-standing-in-a-field-27397146/,www.pexels.com,success,10,0.9624,407.07,975.71,2919.48,3677.23,281,841,3045,3712,proportional_5pct,5568,3712,2764,2871,1461349,1526275,train
front_0136,front,datasets/viewpoint/self_clean_v1/front/front_0136.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0136.jpg,dup_0140,2d182305d095047efd3fe26f9fab3d95628a7bd4a060612a2fd82593bbd270da,https://www.pexels.com/photo/close-up-of-a-black-and-white-cow-in-a-field-29069176/,www.pexels.com,success,1,0.9721,1304.85,2.96,4485.4,3940.02,1146,0,4644,4000,proportional_5pct,6000,4000,3498,4000,3317191,4709018,train
front_0138,front,datasets/viewpoint/self_clean_v1/front/front_0138.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0138.jpg,dup_0049,ed6eee97e58c092e0b719247c7428a6200f5aefb9afc1ad0815fe1a6b85e73c4,https://www.pexels.com/photo/a-cow-standing-in-a-field-with-a-fence-in-the-background-27207629/,www.pexels.com,success,1,0.967,1037.34,1109.9,3906.98,4245.15,894,953,4050,4402,proportional_5pct,7216,4811,3156,3449,3901397,3548006,train
front_0139,front,datasets/viewpoint/self_clean_v1/front/front_0139.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0139.jpg,dup_0142,4067540298dfedc32ebfe2b859d28a4fdbb18556c80a7b011d2a1e7aad8232f8,https://www.pexels.com/photo/brown-cow-grazing-in-a-field-facing-camera-33955006/,www.pexels.com,success,1,0.9661,1165.05,1347.43,2886.01,4657.62,1079,1182,2972,4823,proportional_5pct,3425,5139,1893,3641,1999675,1805282,train
front_0140,front,datasets/viewpoint/self_clean_v1/front/front_0140.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0140.jpg,dup_0143,62420590a29f267e3630d2f6cc376ef212d0718cfc2b8576e481d75108f94071,https://www.pexels.com/photo/close-up-of-a-brown-cow-in-natural-setting-31318806/,www.pexels.com,success,1,0.9721,684.42,602.0,3443.51,6217.39,546,321,3581,6240,proportional_5pct,4160,6240,3035,5919,2395017,4354338,train
front_0141,front,datasets/viewpoint/self_clean_v1/front/front_0141.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0141.jpg,dup_0144,0fe2aad6a3773b219f92e5cf2e7f7b1fb3fb3a1ff02bcb289431d3711ce5ad19,https://www.pexels.com/photo/cow-grazing-on-meadow-18137587/,www.pexels.com,success,1,0.9668,902.26,1565.58,3253.47,5146.51,785,1387,3371,5326,proportional_5pct,4012,6018,2586,3939,1875708,2033557,train
front_0142,front,datasets/viewpoint/self_clean_v1/front/front_0142.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0142.jpg,dup_0145,a592713b33a394fdb843d27f001234cb29aea8a11f8e19ac21baf066dac4f6a2,https://www.pexels.com/photo/majestic-brown-and-white-bull-standing-outdoors-32838886/,www.pexels.com,success,3,0.9751,362.81,651.26,3988.8,5939.3,182,387,3994,5989,proportional_5pct,3994,5989,3812,5602,1865568,4221237,train
front_0143,front,datasets/viewpoint/self_clean_v1/front/front_0143.jpg,datasets/viewpoint/self_clean_v1_rtdetr_crop/front/front_0143.jpg,dup_0146,abf8fa026b27e997d53d4f73cca6acc63fba47c533f178d96175f55df9b2f688,https://www.pexels.com/photo/trio-of-cows-grazing-in-auvergne-rhone-alpes-34111857/,www.pexels.com,success,4,0.9554,678.55,2106.05,2864.4,4819.67,569,1970,2974,4955,proportional_5pct,4305,6458,2405,2985,2831746,1745238,train
