cow_id,image_id,view,azimuth,elevation
cow7,cow7_21,front,109.079512,-0.649793
cow7,cow7_22,front-left,125.055306,-8.620401
cow7,cow7_23,front-left,150.683271,-3.056831
cow7,cow7_24,left,187.330924,-5.059457
cow7,cow7_25,back-left,203.951617,-2.855817
cow7,cow7_26,back-left,228.096392,-7.564902
cow7,cow7_27,back-left,240.603339,-2.218605
cow7,cow7_28,back,274.416272,-1.226571
cow7,cow7_29,back,283.661223,-9.462296
cow7,cow7_30,back-right,313.770509,-7.505918
cow7,cow7_31,right,343.180758,-9.497167
cow7,cow7_32,right,6.825857,9.506697
cow7,cow7_33,right,13.044901,7.229926
cow7,cow7_34,front-right,45.802296,6.140332
cow7,cow7_35,front,71.755405,13.424267
cow7,cow7_36,front,99.721169,12.410717
cow7,cow7_37,front-left,113.184303,7.930324
cow7,cow7_38,front-left,136.930296,10.409767
cow7,cow7_39,left,161.866565,5.264263
cow7,cow7_40,left,180.442634,13.688773
cow7,cow7_41,left,200.706118,11.547892
cow7,cow7_42,back-left,215.046607,12.096696
cow7,cow7_43,back-left,241.736951,6.136300
cow7,cow7_44,back,260.767380,5.082416
cow7,cow7_45,back,288.743227,9.966378
cow7,cow7_46,back-right,314.241825,8.777471
cow7,cow7_47,right,342.575474,13.319231
cow7,cow7_48,right,9.596242,25.147799
cow7,cow7_49,front-right,27.300214,24.116091
cow7,cow7_50,front-right,43.383291,26.224733
cow7,cow7_51,front-right,66.564175,29.491823
cow7,cow7_52,front,88.447365,22.562726
cow7,cow7_53,front,102.825788,23.778537
cow7,cow7_54,front-left,135.114473,20.612393
cow7,cow7_55,left,167.395858,22.786850
cow7,cow7_56,left,177.906921,21.561745
cow7,cow7_57,left,196.820979,28.508440
cow7,cow7_58,back-left,221.693026,20.640675
cow7,cow7_59,back,252.281896,22.385051
cow7,cow7_60,back,261.364831,24.021898
cow7,cow7_61,back,285.290208,27.583851
cow7,cow7_62,back-right,318.302695,22.821276
cow7,cow7_63,right,340.266430,23.977521
cow7,cow7_64,right,-7.988931,34.580977
cow7,cow7_65,front-right,22.962620,40.865846
cow7,cow7_66,front-right,43.071627,35.946168
cow7,cow7_67,front-right,59.416253,37.870368
cow7,cow7_68,front,89.286305,36.686836
cow7,cow7_69,front,112.455119,43.311079
cow7,cow7_70,front-left,126.166460,42.683375
cow7,cow7_71,front-left,147.977116,40.399950
cow7,cow7_72,left,179.781815,41.725353
cow7,cow7_73,back-left,203.518123,44.150000
cow7,cow7_74,back-left,226.709391,40.645370
cow7,cow7_75,back,252.034832,35.748499
cow7,cow7_76,back,266.628040,41.068282
cow7,cow7_77,back-right,300.801312,36.871762
cow7,cow7_78,back-right,312.971213,35.097732
cow7,cow7_79,back-right,333.959762,43.468520
cow7,cow7_80,right,-5.776697,53.905732
cow7,cow7_81,right,19.942845,55.643748
cow7,cow7_82,front-right,54.782416,55.128921
cow7,cow7_83,front-right,60.469138,53.095333
cow7,cow7_84,front,93.242017,58.482804
cow7,cow7_85,front-left,115.070279,51.894419
cow7,cow7_86,front-left,137.050469,51.468243
cow7,cow7_87,left,166.675107,59.212306
cow7,cow7_88,left,175.125200,56.369380
cow7,cow7_89,left,199.137419,56.671071
cow7,cow7_90,back-left,233.858989,52.209980
cow7,cow7_91,back,254.571569,55.280085
cow7,cow7_92,back,270.688273,52.590503
cow7,cow7_93,back-right,301.490036,53.600060
cow7,cow7_94,back-right,317.901333,57.967092
cow7,cow7_95,right,338.953713,49.972910
cow8,cow8_0,right,-4.208058,-19.189520
cow8,cow8_1,front-right,30.091821,-23.619144
cow8,cow8_2,front-right,48.317312,-18.624573
cow8,cow8_3,front,76.688189,-16.342139
cow8,cow8_4,front,95.209052,-17.915594
cow8,cow8_5,front,107.745704,-21.333594
cow8,cow8_6,front-left,140.687351,-23.588601
cow8,cow8_7,front-left,153.234433,-15.555960
cow8,cow8_8,left,179.624630,-15.530976
cow8,cow8_9,back-left,208.020459,-15.805539
cow8,cow8_10,back-left,219.098886,-23.791162
cow8,cow8_11,back-left,238.753176,-18.113596
cow8,cow8_12,back,276.391925,-15.969223
cow8,cow8_13,back,283.928815,-20.622391
cow8,cow8_14,back-right,315.484616,-19.069047
cow8,cow8_15,right,341.480913,-23.991971
cow8,cow8_16,right,6.892877,-6.343912
cow8,cow8_17,right,14.378206,-6.291587
cow8,cow8_18,front-right,47.402742,-6.964479
cow8,cow8_19,front,70.073197,-2.408132
cow8,cow8_20,front,98.971042,-2.514556
cow8,cow8_21,front-left,121.537754,-1.000530
cow8,cow8_22,front-left,138.926243,-6.280030
cow8,cow8_23,left,165.946392,-3.724923
cow8,cow8_24,left,178.858579,-8.334104
cow8,cow8_25,back-left,203.121114,-8.118433
cow8,cow8_26,back-left,218.957236,-0.605656
cow8,cow8_27,back-left,244.471280,-6.602853
cow8,cow8_28,back,262.781808,-2.777135
cow8,cow8_29,back,282.765778,-9.249274
cow8,cow8_30,back-right,321.923151,-1.073495
cow8,cow8_31,right,337.548691,-6.451600
cow8,cow8_32,right,9.978254,14.278756
cow8,cow8_33,right,14.214696,14.398810
cow8,cow8_34,front-right,35.101408,12.650097
cow8,cow8_35,front,73.179836,6.128553
cow8,cow8_36,front,86.525514,6.678819
cow8,cow8_37,front,109.940182,10.219577
cow8,cow8_38,front-left,142.060003,13.656181
cow8,cow8_39,left,160.868441,9.579523
cow8,cow8_40,left,187.846511,10.820709
cow8,cow8_41,left,195.696996,14.430828
cow8,cow8_42,back-left,216.489186,8.991382
cow8,cow8_43,back,251.753362,9.513252
cow8,cow8_44,back,277.345491,10.711138
cow8,cow8_45,back,288.621432,7.754569
cow8,cow8_46,back-right,310.506314,14.333092
cow8,cow8_47,right,339.442732,13.408551
cow8,cow8_48,right,1.990174,20.251824
cow8,cow8_49,right,13.326157,22.843889
cow8,cow8_50,front-right,54.693736,26.847427
cow8,cow8_51,front-right,60.171922,26.429446
cow8,cow8_52,front,81.742997,20.709185
cow8,cow8_53,front,105.201997,23.897167
cow8,cow8_54,front-left,138.507505,28.291187
cow8,cow8_55,front-left,148.398759,27.666940
cow8,cow8_56,left,171.536559,20.991732
cow8,cow8_57,back-left,209.487590,27.357792
cow8,cow8_58,back-left,217.918850,23.680815
cow8,cow8_59,back,248.419640,23.241579
cow8,cow8_60,back,272.136089,22.867816
cow8,cow8_61,back,291.424483,23.866459
cow8,cow8_62,back-right,315.461503,27.692709
cow8,cow8_63,back-right,334.798033,20.821696
cow8,cow8_64,right,4.246534,39.113197
cow8,cow8_65,front-right,27.698670,34.495248
cow8,cow8_66,front-right,52.468793,40.917461
cow8,cow8_67,front,69.469804,42.980057
cow8,cow8_68,front,96.765152,37.098327
cow8,cow8_69,front,106.200506,37.442852
cow8,cow8_70,front-left,141.596445,37.828129
cow8,cow8_71,front-left,148.817460,35.196535
cow8,cow8_72,left,171.348777,39.448080
cow8,cow8_73,left,196.576183,41.014056
cow8,cow8_74,back-left,231.232976,39.827622
cow8,cow8_75,back-left,238.189460,35.828671
cow8,cow8_76,back,275.422771,35.415321
cow8,cow8_77,back-right,301.026038,39.070928
cow8,cow8_78,back-right,316.134302,34.598243
cow8,cow8_79,back-right,332.492932,38.459921
cow8,cow8_80,right,-1.790639,53.264501
cow8,cow8_81,front-right,25.395703,57.151544
cow8,cow8_82,front-right,51.631677,50.699437
cow8,cow8_83,front-right,64.461510,55.443479
cow8,cow8_84,front,86.206821,56.057365
cow8,cow8_85,front,110.851960,57.295309
cow8,cow8_86,front-left,137.280342,55.475832
cow8,cow8_87,left,166.414078,57.412441
cow8,cow8_88,left,182.200599,54.815892
cow8,cow8_89,back-left,209.013883,58.500291
cow8,cow8_90,back-left,231.292250,53.699149
cow8,cow8_91,back-left,243.197027,53.296032
cow8,cow8_92,back,274.829131,50.442809
cow8,cow8_93,back,282.793802,50.505269
cow8,cow8_94,back-right,311.949868,56.085810
cow8,cow8_95,back-right,335.904372,56.847120
cow10,cow10_0,right,-0.969959,-21.426662
cow10,cow10_1,front-right,31.682735,-16.906414
cow10,cow10_2,front-right,41.848776,-18.538323
cow10,cow10_3,front,75.355570,-20.847714
cow10,cow10_4,front,91.897221,-23.438644
cow10,cow10_5,front-left,121.904745,-17.553220
cow10,cow10_6,front-left,141.434796,-15.319444
cow10,cow10_7,left,164.787222,-20.367618
cow10,cow10_8,left,170.853838,-22.527725
cow10,cow10_9,left,195.110798,-15.357842
cow10,cow10_10,back-left,227.966362,-20.666744
cow10,cow10_11,back,250.388023,-17.366492
cow10,cow10_12,back,261.739597,-23.852512
cow10,cow10_13,back,290.080252,-20.666830
cow10,cow10_14,back-right,309.911683,-17.757946
cow10,cow10_15,back-right,331.459819,-18.529783
cow10,cow10_16,right,9.443982,-10.057951
cow10,cow10_17,front-right,25.034699,-2.023260
cow10,cow10_18,front-right,38.550578,-8.663456
cow10,cow10_19,front,68.039288,-9.150087
cow10,cow10_20,front,84.896355,-9.032127
cow10,cow10_21,front-left,122.122554,-1.972340
cow10,cow10_22,front-left,135.882492,-5.163585
cow10,cow10_23,front-left,152.364853,-6.662483
cow10,cow10_24,left,172.361247,-2.870300
cow10,cow10_25,left,193.858739,-7.329407
cow10,cow10_26,back-left,215.085455,-0.863453
cow10,cow10_27,back,250.613273,-4.925853
cow10,cow10_28,back,260.013972,-8.914514
cow10,cow10_29,back,283.568327,-6.996049
cow10,cow10_30,back-right,321.034652,-0.820643
cow10,cow10_31,back-right,337.243972,-8.113828
cow10,cow10_32,right,-6.216085,6.868025
cow10,cow10_33,front-right,27.262367,12.706189
cow10,cow10_34,front-right,39.431557,6.846908
cow10,cow10_35,front-right,62.393827,8.861511
cow10,cow10_36,front,88.839562,12.709689
cow10,cow10_37,front-left,120.082326,14.203673
cow10,cow10_38,front-left,131.919359,6.858597
cow10,cow10_39,front-left,157.275005,8.360134
cow10,cow10_40,left,179.304565,9.464010
cow10,cow10_41,left,197.789233,12.279438
cow10,cow10_42,back-left,220.585655,12.496503
cow10,cow10_43,back-left,239.520085,11.607482
cow10,cow10_44,back,260.523603,13.107759
cow10,cow10_45,back-right,293.759572,11.254365
cow10,cow10_46,back-right,310.572242,8.489106
cow10,cow10_47,right,344.053420,12.155677
cow10,cow10_48,right,4.054867,25.085130
cow10,cow10_49,right,22.303175,27.665242
cow10,cow10_50,front-right,44.782945,24.265048
cow10,cow10_51,front,73.462050,27.137279
cow10,cow10_52,front,93.027255,26.357541
cow10,cow10_53,front-left,116.744461,27.886821
cow10,cow10_54,front-left,138.825729,26.532250
cow10,cow10_55,left,159.070975,20.709160
cow10,cow10_56,left,170.259818,21.915008
cow10,cow10_57,back-left,210.861334,28.355268
cow10,cow10_58,back-left,224.566971,24.151273
cow10,cow10_59,back,249.414045,24.912808
cow10,cow10_60,back,271.834105,20.424707
cow10,cow10_61,back-right,293.656621,23.235831
cow10,cow10_62,back-right,309.061239,20.629830
cow10,cow10_63,back-right,334.358863,28.307546
cow10,cow10_64,right,2.576403,35.200479
cow10,cow10_65,front-right,30.456161,42.175183
cow10,cow10_66,front-right,49.360981,39.935282
cow10,cow10_67,front-right,64.511884,41.553013
cow10,cow10_68,front,80.413834,38.727154
cow10,cow10_69,front,110.711511,38.422633
cow10,cow10_70,front-left,134.896674,39.445757
cow10,cow10_71,left,166.397805,39.450474
cow10,cow10_72,left,177.488910,35.626564
cow10,cow10_73,left,202.310235,36.379665
cow10,cow10_74,back-left,224.738791,35.594739
cow10,cow10_75,back,249.078637,42.376916
cow10,cow10_76,back,261.729558,44.029927
cow10,cow10_77,back,291.138914,36.062364
cow10,cow10_78,back-right,306.127846,41.464536
cow10,cow10_79,back-right,329.901456,39.494857
cow10,cow10_80,right,6.623477,59.204201
cow10,cow10_81,right,14.660958,55.449797
cow10,cow10_82,front-right,39.278911,51.493169
cow10,cow10_83,front,70.782919,51.283650
cow10,cow10_84,front,86.263070,55.524009
cow10,cow10_85,front,108.565822,51.138194
cow10,cow10_86,front-left,133.087562,51.337528
cow10,cow10_87,left,158.780323,55.774122
cow10,cow10_88,left,177.614314,58.118147
cow10,cow10_89,left,201.137537,50.484108
cow10,cow10_90,back-left,228.026397,58.593648
cow10,cow10_91,back-left,245.277678,52.590285
cow10,cow10_92,back,277.859826,49.440123
cow10,cow10_93,back,291.083481,51.290168
cow10,cow10_94,back-right,309.375033,52.579065
cow10,cow10_95,back-right,331.169167,52.043227
cow12,cow12_0,right,0.016078,-23.474072
cow12,cow12_1,front-right,30.736427,-18.106467
cow12,cow12_2,front-right,43.114563,-23.285642
cow12,cow12_3,front-right,66.294756,-23.707279
cow12,cow12_4,front,94.108540,-18.441469
cow12,cow12_5,front,110.837058,-21.564418
cow12,cow12_6,front-left,139.344366,-17.632318
cow12,cow12_7,left,162.107352,-18.760700
cow12,cow12_8,left,188.080536,-23.830596
cow12,cow12_9,back-left,203.491380,-23.016687
cow12,cow12_10,back-left,225.962451,-21.082364
cow12,cow12_11,back,250.160154,-24.546541
cow12,cow12_12,back,267.184322,-21.026591
cow12,cow12_13,back,283.577689,-17.391159
cow12,cow12_14,back-right,317.343499,-19.678886
cow12,cow12_15,right,346.615857,-22.340011
cow12,cow12_16,right,-2.791570,-8.992327
cow12,cow12_17,right,18.506168,-0.651164
cow12,cow12_18,front-right,42.036238,-9.193583
cow12,cow12_19,front,73.513723,-3.532316
cow12,cow12_20,front,82.184951,-2.116828
cow12,cow12_21,front-left,115.676268,-7.257096
cow12,cow12_22,front-left,137.800863,-6.983976
cow12,cow12_23,left,160.872644,-3.726981
cow12,cow12_24,left,183.010303,-7.769358
cow12,cow12_25,left,196.294237,-7.632431
cow12,cow12_26,back-left,225.212467,-7.688255
cow12,cow12_27,back-left,240.579192,-0.776662
cow12,cow12_28,back,260.108811,-7.916000
cow12,cow12_29,back-right,301.492172,-8.083972
cow12,cow12_30,back-right,311.720030,-8.322375
cow12,cow12_31,right,344.470708,-7.615340
cow12,cow12_32,right,-8.540821,7.352927
cow12,cow12_33,right,20.371782,5.481980
cow12,cow12_34,front-right,49.942196,5.385942
cow12,cow12_35,front-right,58.634935,11.292513
cow12,cow12_36,front,95.298844,12.663088
cow12,cow12_37,front,107.011606,9.733996
cow12,cow12_38,front-left,144.410017,10.284217
cow12,cow12_39,left,162.930558,5.868229
cow12,cow12_40,left,177.116027,12.265624
cow12,cow12_41,left,200.156891,6.045194
cow12,cow12_42,back-left,230.938311,10.396545
cow12,cow12_43,back,249.205879,12.243113
cow12,cow12_44,back,263.967320,12.439730
cow12,cow12_45,back,288.526336,6.318880
cow12,cow12_46,back-right,314.944963,11.842835
cow12,cow12_47,right,343.365352,10.066244
cow12,cow12_48,right,-7.749260,24.869861
cow12,cow12_49,front-right,29.259721,25.485404
cow12,cow12_50,front-right,35.953012,27.969777
cow12,cow12_51,front,73.053118,22.569838
cow12,cow12_52,front,81.613891,19.711510
cow12,cow12_53,front,112.466045,27.140804
cow12,cow12_54,front-left,127.461867,25.950036
cow12,cow12_55,left,161.320263,25.539236
cow12,cow12_56,left,170.188160,23.380941
cow12,cow12_57,back-left,205.728356,24.294899
cow12,cow12_58,back-left,226.058460,23.472444
cow12,cow12_59,back-left,239.289181,22.353942
cow12,cow12_60,back,275.710853,26.832849
cow12,cow12_61,back-right,295.554257,23.969633
cow12,cow12_62,back-right,322.925968,26.713242
cow12,cow12_63,back-right,331.660668,28.792978
cow12,cow12_64,right,1.706025,40.458310
cow12,cow12_65,front-right,31.609843,40.457898
cow12,cow12_66,front-right,36.000887,43.081079
cow12,cow12_67,front-right,58.320725,39.303737
cow12,cow12_68,front,89.280810,43.051661
cow12,cow12_69,front-left,115.189639,35.941263
cow12,cow12_70,front-left,144.080823,37.394850
cow12,cow12_71,left,161.675963,37.134915
cow12,cow12_72,left,185.100478,36.354117
cow12,cow12_73,back-left,208.876814,38.365133
cow12,cow12_74,back-left,227.097896,43.671479
cow12,cow12_75,back,256.105935,42.104940
cow12,cow12_76,back,264.675069,35.290799
cow12,cow12_77,back,284.548805,39.423223
cow12,cow12_78,back-right,321.623124,39.616488
cow12,cow12_79,back-right,335.149763,38.518089
cow12,cow12_80,right,9.452277,58.858442
cow12,cow12_81,front-right,23.191227,49.538313
cow12,cow12_82,front-right,36.936614,54.942475
cow12,cow12_83,front,73.111226,51.278623
cow12,cow12_84,front,83.489060,54.824671
cow12,cow12_85,front,105.746290,52.785697
cow12,cow12_86,front-left,141.859154,49.752681
cow12,cow12_87,left,165.924443,55.338165
cow12,cow12_88,left,189.428516,50.264406
cow12,cow12_89,left,199.526082,55.508523
cow12,cow12_90,back-left,216.757797,50.109639
cow12,cow12_91,back,250.369894,51.844168
cow12,cow12_92,back,269.765496,58.167783
cow12,cow12_93,back,285.853648,53.115958
cow12,cow12_94,back-right,307.123533,51.525519
cow12,cow12_95,back-right,336.347064,56.017395
cow13,cow13_0,right,4.790794,-23.833186
cow13,cow13_1,right,19.414863,-22.907004
cow13,cow13_2,front-right,50.994011,-21.484248
cow13,cow13_3,front,71.547794,-20.222396
cow13,cow13_4,front,94.314018,-23.662170
cow13,cow13_5,front,106.741098,-15.751604
cow13,cow13_6,front-left,126.710300,-16.021770
cow13,cow13_7,left,162.034233,-20.175475
cow13,cow13_8,left,188.657997,-19.335227
cow13,cow13_9,back-left,208.072040,-17.787370
cow13,cow13_10,back-left,220.711619,-19.185663
cow13,cow13_11,back-left,241.636900,-19.665988
cow13,cow13_12,back,264.703194,-19.433770
cow13,cow13_13,back-right,298.660838,-19.838940
cow13,cow13_14,back-right,308.735218,-17.608183
cow13,cow13_15,back-right,329.694962,-20.096760
cow13,cow13_16,right,9.107168,-9.927900
cow13,cow13_17,front-right,32.395512,-2.242454
cow13,cow13_18,front-right,52.496989,-9.853409
cow13,cow13_19,front,68.136712,-1.777606
cow13,cow13_20,front,88.550496,-3.216921
cow13,cow13_21,front,102.713894,-8.333116
cow13,cow13_22,front-left,126.082762,-3.181878
cow13,cow13_23,left,162.376017,-3.621210
cow13,cow13_24,left,175.178096,-1.301473
cow13,cow13_25,left,193.901753,-4.175989
cow13,cow13_26,back-left,230.517039,-1.796807
cow13,cow13_27,back-left,242.819476,-3.299067
cow13,cow13_28,back,266.492881,-8.468002
cow13,cow13_29,back-right,294.476908,-4.040765
cow13,cow13_30,back-right,306.307938,-0.473888
cow13,cow13_31,right,340.890506,-3.472574
cow13,cow13_32,right,1.684077,8.971332
cow13,cow13_33,right,19.660487,14.023029
cow13,cow13_34,front-right,40.491357,8.331296
cow13,cow13_35,front-right,60.153070,10.694369
cow13,cow13_36,front,85.751744,14.258293
cow13,cow13_37,front,104.953820,6.320219
cow13,cow13_38,front-left,140.559997,11.000455
cow13,cow13_39,front-left,152.342887,4.915654
cow13,cow13_40,left,173.550669,12.878765
cow13,cow13_41,back-left,203.037674,11.780301
cow13,cow13_42,back-left,217.643613,14.537488
cow13,cow13_43,back,249.793993,6.267448
cow13,cow13_44,back,271.769832,6.091259
cow13,cow13_45,back-right,298.235212,13.795497
cow13,cow13_46,back-right,306.671689,9.933744
cow13,cow13_47,back-right,337.209596,14.034180
cow13,cow13_48,right,0.195593,23.504429
cow13,cow13_49,front-right,31.502848,28.707533
cow13,cow13_50,front-right,42.400212,20.176339
cow13,cow13_51,front,69.238746,29.090543
cow13,cow13_52,front,80.183169,24.872740
cow13,cow13_53,front,108.529131,25.855544
cow13,cow13_54,front-left,141.882664,28.810501
cow13,cow13_55,front-left,149.380543,23.039093
cow13,cow13_56,left,182.613861,20.482670
cow13,cow13_57,back-left,204.649440,22.229658
cow13,cow13_58,back-left,219.131609,23.995185
cow13,cow13_59,back,250.105719,20.143236
cow13,cow13_60,back,265.935635,22.690150
cow13,cow13_61,back-right,301.790178,28.478402
cow13,cow13_62,back-right,310.897753,26.197627
cow13,cow13_63,back-right,337.294594,25.450353
cow13,cow13_64,right,-8.291387,36.151560
cow13,cow13_65,front-right,28.418819,35.151881
cow13,cow13_66,front-right,47.920869,42.209941
cow13,cow13_67,front-right,66.395791,43.002984
cow13,cow13_68,front,93.162357,43.600874
cow13,cow13_69,front,110.734590,40.235653
cow13,cow13_70,front-left,127.424165,42.539552
cow13,cow13_71,front-left,151.360060,43.604457
cow13,cow13_72,left,177.870370,38.644058
cow13,cow13_73,back-left,212.283337,35.632457
cow13,cow13_74,back-left,223.941494,40.496727
cow13,cow13_75,back,249.165635,35.958199
cow13,cow13_76,back,279.273173,39.337181
cow13,cow13_77,back-right,297.295423,39.343476
cow13,cow13_78,back-right,317.994615,42.281237
cow13,cow13_79,back-right,329.140573,34.486069
cow13,cow13_80,right,-6.036480,52.787775
cow13,cow13_81,front-right,23.606416,52.540308
cow13,cow13_82,front-right,49.830861,53.699677
cow13,cow13_83,front,77.089707,53.216221
cow13,cow13_84,front,86.696233,57.336886
cow13,cow13_85,front-left,117.502058,50.511129
cow13,cow13_86,front-left,125.139304,49.961081
cow13,cow13_87,left,166.573251,49.606767
cow13,cow13_88,left,183.319289,56.397482
cow13,cow13_89,left,199.656217,59.085590
cow13,cow13_90,back-left,228.765371,54.460726
cow13,cow13_91,back-left,237.589222,52.264148
cow13,cow13_92,back,263.263247,52.207513
cow13,cow13_93,back-right,301.203930,55.297574
cow13,cow13_94,back-right,320.149868,57.211277
cow13,cow13_95,back-right,331.699027,57.597940
cow15,cow15_0,right,-9.979221,-15.845332
cow15,cow15_1,right,18.444270,-21.384390
cow15,cow15_2,front-right,50.910747,-17.690002
cow15,cow15_3,front,68.617759,-21.490669
cow15,cow15_4,front,95.706836,-15.444206
cow15,cow15_5,front-left,119.633572,-16.318690
